,Date,Content,Retweet-count,Like-count,Reply-count,pos,neu,neg,compound,polarity_category
7363,2019-05-12 11:58:17+00:00,510 w vote for #BJP will vote for #Aap in asmbly election #Fact #pha6 #LokSabhaElections2019,0,1,0,0.0,1.0,0.0,0.0,neutral
7364,2019-05-12 11:58:59+00:00,ws Alert Polling for 6th Pha of #Loksabhaelections2019 ended peacefully Few incidents of faulty Evms reported in #Delhi #AAP #congress #TMC #BJP #BSP #BJD #RJD #AIMIM #Elections2019 #Elections2019 #ElectionResults,0,2,1,0.165,0.767,0.068,0.5106,positive
7365,2019-05-12 11:59:33+00:00,Diggi raja losing in Bpal by a biggest margin in his life #ModiOnceMore,0,0,0,0.0,0.822,0.178,-0.3818,negative
7366,2019-05-12 12:00:58+00:00,#modi party does politics on any amp every thing before a poll that reminds of a vulture so vulture party is their they didnt spare anyo riot victims rape victims forr PM Dalits you it and this vulture party is at it putting out nsation li a vulture,0,0,0,0.159,0.521,0.319,-0.9074,negative
7367,2019-05-12 12:01:45+00:00,#VotingRound6 #raVoteModi #delhivoter #IPL2019Fil #IPL2019 #CSKvMI #MIvCSK #CSK #MI #Modi W will win the this ar,0,0,0,0.202,0.798,0.0,0.5859,positive
7368,2019-05-12 12:04:46+00:00,If people still cant understand the tdology of this #vulture #modi party dont know when they will their modus pay vultures in the dia rai any calamity past or prent on the eve of an election then go start protesting on roads tearing their clothes abusing all,0,0,0,0.048,0.723,0.229,-0.8519,negative
7369,2019-05-12 12:06:23+00:00,Mamata Barji is a disgraced democratic politics She mas Mawati look li Mother Teresa tally classless and witut any conscience this woman is bad ws for Bengal and India #PhirEkBaarModiSarr,0,0,0,0.0,0.812,0.188,-0.7579,negative
7370,2019-05-12 12:09:17+00:00,#radar has beco a tiol pic thanks #rendraModi for his gwing ricracy I would revisit my old textbook of 9th check if I had read it correctly or not,0,9,3,0.094,0.906,0.0,0.4404,positive
7371,2019-05-12 12:13:06+00:00,No Jo NDTV Says #Pappus PrinRahul Combo Mas #Modi rvous Prannoy Roy on NDTV U R Simply Great r,0,0,0,0.176,0.73,0.094,0.4404,positive
7372,2019-05-12 12:13:58+00:00,Still think the first 3 phas will decide the fate of #Modi where #DividerInChief effectively ud #BalatAirStri his advantage sad Last 3 phas #Modi will do badly amp it sws on his face amp his speeches He is loosing it Latest being #CloudCover #Elections2019,0,3,0,0.096,0.783,0.121,-0.3182,negative
7373,2019-05-12 12:15:06+00:00,#Modi ji is correct You can escape the radar on cloudy day Even I have cheated on my girl friend on a rainy day and ver got caught #wahmodijiwah #BREANG #clouds #CloudCover,0,2,0,0.131,0.747,0.123,0.0772,positive
7374,2019-05-12 12:16:53+00:00,#Rahul sayshe believes in love bt hurls abus on #ModiOppn saysthey want 2 save India frm fascist Modi bt ppl sall this hue n cry is only bcauz f Modis anticorruption asures Oh d hypocrites,0,0,0,0.192,0.661,0.148,0.25,positive
7375,2019-05-12 12:18:28+00:00,# #CwdarCr,9,17,0,0.0,1.0,0.0,0.0,neutral
7376,2019-05-12 12:19:35+00:00,now you curbed the air force and it suffered a huge loss dear pm #BalatAirStri #rendraModi,0,0,0,0.219,0.536,0.246,-0.1531,negative
7377,2019-05-12 12:20:12+00:00,#IncreaSSCCGL17Vacancies #pmo #rendraModi #Jitendradav Plea increa the vacancies that we derve,0,0,0,0.0,1.0,0.0,0.0,neutral
7378,2019-05-12 12:21:18+00:00,There is trendous anger against PM #Modi for his failure protect the won of this country BJP has bacd MLAs accud of rape amp their misters have wald in support of thua rapists The won of India will not forgive Modiji for his silenceCNNws18 #Pha6,123,429,22,0.191,0.541,0.268,-0.7281,negative
7379,2019-05-12 12:23:07+00:00,A 18 ar wly voterMan wm you voted forSmart boy Main hi bataonga mai BJP vote di NaNaNarendra Modi PMOIndia AmitShah RaoInderjitS#BJP #FirstVote,0,0,1,0.0,1.0,0.0,0.0,neutral
7380,2019-05-12 12:27:37+00:00,Rafael o expensive cloud mang machis are cheaper and have less maintence #Modi,0,0,0,0.0,1.0,0.0,0.0,neutral
7381,2019-05-12 12:28:31+00:00,Congress Congress r wale AJ zar he hi aa reha #Bjp #election #loksabha,0,0,0,0.0,1.0,0.0,0.0,neutral
7382,2019-05-12 12:30:45+00:00,#BJP #Indialections2019 #QuaidEAzam,0,0,0,0.0,1.0,0.0,0.0,neutral
7383,2019-05-12 12:32:41+00:00,#Modi might win the physics Nobel after his marvelous cloud radar theory But Pastas now want him elected as the xt PM of India for 100 ars,21,101,3,0.208,0.792,0.0,0.6486,positive
7384,2019-05-12 12:36:07+00:00,#Tha #MNS #BJP,6,52,2,0.0,1.0,0.0,0.0,neutral
7385,2019-05-12 12:41:07+00:00,Looks li #IAF is against Pak t dept Lets not spend o much on our air force we just ed handle weather for #modi and his rocteering jets,0,1,0,0.0,1.0,0.0,0.0,neutral
7386,2019-05-12 12:42:09+00:00,mnsadhikrut RajThacray #BJP #BJP,0,0,0,0.0,1.0,0.0,0.0,neutral
7387,2019-05-12 12:49:57+00:00,He mas a jo even of a scripted interview and you expect him ta a press conference #Modi #CloudCover #Airstri #Radar,0,3,1,0.0,1.0,0.0,0.0,neutral
7388,2019-05-12 12:52:28+00:00,#CloudCover this is lling and the best on NaNaNarendra Modi advice #IAF on #Balat #modi I ld them fly the aircraft in rever gear Pastas will think aa hi rahe wapas ja rahe n,1,7,1,0.113,0.887,0.0,0.6369,positive
7389,2019-05-12 12:52:57+00:00,A comnt by Tis magazis on #modi PM of India is bad on shallow thinng and baless info with the intention of spreading lies #Tismagazi Instead they suld beco responsible and u their resources for spreading good info public#indians #US,0,1,1,0.109,0.758,0.133,-0.2732,negative
7390,2019-05-12 12:57:00+00:00,#cwdar #rendraModi #DeshDiliModi #ModiHiAaga all are giving votes #BJP just becau the face of the party #rendraModi #JitegaModiJitegaBharat,0,0,0,0.242,0.758,0.0,0.6249,positive
7391,2019-05-12 12:57:49+00:00,I am proud join #MainBhiCwdar movent As a citizen w loves India I shall do my best defeat corruption dirt poverty amp terrorism and help create a w India which is strong cure amp prosperous,0,0,0,0.402,0.379,0.219,0.8779,positive
7392,2019-05-12 12:58:49+00:00,The level of violence in #WestBengal of #Didi is indicating that its going be end of her there Her end is not translating in gain for #CPM and #Congress ans it is going prosper under #BJP #Modi has already declared that developnt of east has catch up with rest,0,0,2,0.0,0.872,0.128,-0.783,negative
7393,2019-05-12 12:59:06+00:00,When did #Mo get inspired from #RaGa#BadalVSRadar,0,0,0,0.348,0.652,0.0,0.4939,positive
7394,2019-05-12 13:01:02+00:00,98 amp 2004 #AIADMK HRajaBJP 1998 #BJP 2004 TTVDhiran 98 2004 #AMMK #LokSabhaElections2019,1,7,0,0.0,1.0,0.0,0.0,neutral
7395,2019-05-12 13:01:35+00:00,Pri Mister #rendraModi on Sunday at Kushigar in #UttarPradesh said that the #Indiarmy cannot wait for clearance from the #ElectionCommission ta action against terrorists,1,7,0,0.0,0.849,0.151,-0.6249,negative
7396,2019-05-12 13:02:49+00:00,#ElectionCommission #NaNaNarendra Modi #Congress #BJP4India Is it possible Your vote is casted by soo elssssit happed day soo el casted my vote,0,0,0,0.0,1.0,0.0,0.0,neutral
7397,2019-05-12 13:04:38+00:00,So #Modi did a #RahulGandhiNot sure w is being insulted more in this ntence #clouds #radar #RadarModi,0,1,0,0.112,0.728,0.16,-0.25,negative
7398,2019-05-12 13:05:51+00:00,#Congress Geral cretary #PrinGandhiVadra on Sunday hit out at Pri Mister #rendraModi saying that if he had do tapas he would not have made such hatefilled comnts,1,7,0,0.0,1.0,0.0,0.0,neutral
7399,2019-05-12 13:08:35+00:00,#TMCGUNDdi #bjpWTGIIS SO POLITEGENTLE DAY TEACHING LESSONON #violence #anja #aajtakMANY TIS #TGISWED HIS DRAMAUTANVIOLENCE INDEBATE PATRA Vs TgiSHARMA HAD THROWNWATERGLASS ON HIS OPPONT IT RESULT WET COAT OF ANCRWLE COUNTRY IS WITSS,0,0,0,0.0,0.883,0.117,-0.6249,negative
7400,2019-05-12 13:09:37+00:00,NaNarendra Modis biggest contribution is demonstrating w NOT run the country Rahul Gandhi#RadarModi #ScientistModi #CwdarCr,0,0,0,0.0,1.0,0.0,0.0,neutral
7401,2019-05-12 13:10:40+00:00,This is not a pic jo Our PM gave a goahead for dangerous airstri with half knowledge Its matter of life and death for our military personl The decisions suld be left for airforce #EntireCloudCover #modi,6,8,0,0.027,0.803,0.17,-0.7845,negative
7402,2019-05-12 13:11:16+00:00,1998 #BJP 1999 #Congress 2001 #AIADMK 98 amp Swamy39 HRajaBJP #AMMK #LokSabhaElections2019,1,3,0,0.0,1.0,0.0,0.0,neutral
7403,2019-05-12 13:13:24+00:00,#InThewsIndian airforce jets led by #Modi ok cover in cloud and rain fool Pasta Army during Balat Air StriPS according sources Lockheed Martin has decided clo down its Radar busiss and instead open a ts office,0,2,0,0.056,0.87,0.074,-0.1779,negative
7404,2019-05-12 13:13:27+00:00,Two of the worlds greatest leaderBoth are doing extrely well in their jobSo Morng Voted for our respected Pveng Cheering up for Thala MSDSalute both of them#CSK #CSKvMI #llove #ThalaD #ModiDobara #leader #Respect #bjp,0,1,1,0.353,0.647,0.0,0.9413,positive
7405,2019-05-12 13:16:42+00:00,ems #BJP is in for a big sck in #Har#Rohtak #Sopat is firmly in #Congresss tty while #Bhiwa #Ambala #Kurukshetra will go the wire amp #Hisar o is not going BJPs wayems the equation will change drastically before #asmbly elections which r due this ar,10,36,6,0.0,1.0,0.0,0.0,neutral
7406,2019-05-12 13:18:58+00:00,Viral What A Funny Campaigng Ever Has Do For BJP#VotingRound6 #Pha6 #DelhiVotes #LokSabhaElections2019 #BJP,0,0,0,0.182,0.818,0.0,0.4404,positive
7407,2019-05-12 13:19:16+00:00,The #modi vulture party sposperson also talk li their #CloudCover #hru did this #Shastri didnt #SardarPatel was great becau he didnt get along with #hru #RajivGandhi travelled a ship guys cour correct your bunch of stupidity w mas statents li this,0,0,0,0.055,0.757,0.188,-0.7575,negative
7408,2019-05-12 13:19:19+00:00,Spent the day at local polling booth#raBoothSabMajbootVerdict is clear#PhirEkBaarModiSarr,0,0,0,0.0,1.0,0.0,0.0,neutral
7409,2019-05-12 13:20:16+00:00,#Modi might win the physics Nobel after his marvelous cloud radar theory But Pastas now want him elected as the xt PM of India for 100 ars,2,5,0,0.208,0.792,0.0,0.6486,positive
7410,2019-05-12 13:20:39+00:00,Actually NaNaNarendra Modi is a humble man but intellect of fawadchaudhry forced him sw his wisdom #Modi,0,1,0,0.323,0.526,0.15,0.6808,positive
7411,2019-05-12 13:23:31+00:00,Getting more puerile by the minute w trains the sposperson of the #BJP #BJP,0,0,0,0.0,1.0,0.0,0.0,neutral
7412,2019-05-12 13:24:27+00:00,As if #Modi is celebrating everyo look at #Adva #Joshi on the wayside,0,0,0,0.236,0.764,0.0,0.5719,positive
7413,2019-05-12 13:28:28+00:00,#bjp voting in the 2019 Lok Sabha elections,0,0,0,0.0,1.0,0.0,0.0,neutral
7414,2019-05-12 13:31:15+00:00,Maged catch the latter part of DilliDurAsts interview on BBCRadio4 this afternoon This #IndiaElections2019 is a referendum on #Modi he said Bollywood huge sums of moy and the campaigng on TV and #WhatsApp rather than on the ground Modi answering i Qs,1,4,1,0.053,0.947,0.0,0.3182,positive
7415,2019-05-12 13:35:23+00:00,xt ti anyo es anybody of the #BJP people out there boot them out #KhanMart,0,0,0,0.0,1.0,0.0,0.0,neutral
7416,2019-05-12 13:40:03+00:00,#mo TI Magazi Anti Modi people are anti uty of India,0,0,0,0.0,0.662,0.338,-0.5574,negative
7417,2019-05-12 13:42:18+00:00,#InThewsIndian airforce jets led by #Modi ok cover in cloud and rain fool Pasta Army during Balat Air StriPS according sources Lockheed Martin has decided clo down its Radar busiss and instead open a ts office#CloudCover,1,0,0,0.056,0.87,0.074,-0.1779,negative
7418,2019-05-12 13:44:26+00:00,Pata ra vote accept ga mai status hi dala #Elections2019 #BJP#AAP#CongressTagrJarathi,0,2,0,0.206,0.794,0.0,0.3818,positive
7419,2019-05-12 13:45:28+00:00,Fa propaganda by #AAP made it clear for #DelhiVoters #VoteForBJP amp for #EastDelhi #vote for #GautamGambhir #delhivoter #DelhiVotes #Modi #raVoteModi #jriwalKutai #ModiMumn #BJP #shah4modianurag #ModiDobara #AagahModiHi #6thpha #ModiOnceMore,1,0,0,0.085,0.85,0.065,0.1531,positive
7420,2019-05-12 13:48:39+00:00,Indore Rally starts#mo,1,2,2,0.0,1.0,0.0,0.0,neutral
7421,2019-05-12 13:49:08+00:00,Thankfully he didnt ask Pilots fly in rever gears so Pastan wouldnt understand k Plas aa rahe ja rahe Wah Modi ji Wah #RadarModi #ModihGa #modi #airstri #,0,0,0,0.094,0.906,0.0,0.4215,positive
7422,2019-05-12 13:49:55+00:00,#SushmaSwaraj #PMOIndia #NaNaNarendra Modi #RahulGandhi #PrinGandhi #YSJagan #mamataforPM There is only o Pri Mister worthy amongst you all rendraModi God Save India if anyo el ca power Modijially with YSJagan You derve a cond term Period Jai Hind,0,0,0,0.19,0.81,0.0,0.802,positive
7423,2019-05-12 13:56:03+00:00,#Jo #Modi #CwdarNaNaNarendra Modi #Cwdar #cwdarcrn Socha tha #Modiji #desh #Japan b dengey Per Desh #pal #b Dala Sab #Cwdar bang,2,1,0,0.0,1.0,0.0,0.0,neutral
7424,2019-05-12 13:58:35+00:00,Being a peace loving person day am ling NDTV cuz only there voting process in WB going smoothly and peacefully printing great impression of CM Mamata Barjee bt others stupid ws chanls are busy covering truth which is violent#Politicalsatire raVoteModi #Modi,0,1,0,0.338,0.602,0.06,0.9403,positive
7425,2019-05-12 14:01:50+00:00,#MO AGAIN,0,0,0,0.0,1.0,0.0,0.0,neutral
7426,2019-05-12 14:04:42+00:00,#ravoteModi #ravoteVis#phirekbaarModisarr,0,0,0,0.0,1.0,0.0,0.0,neutral
7427,2019-05-12 14:06:09+00:00,Indias huge election has begun which is also en as a referendum on current PM Modi Birds tell that #Modi will mage claim a cond mandate against #Gandhi #Indialections2019 #BJP #rendraModi,5,20,9,0.071,0.929,0.0,0.3182,positive
7428,2019-05-12 14:07:24+00:00,#CloudCover was ud in the #BalatAirStri improve stealth performance #IndiairForce #Modi is an #Expert #godblessyou,0,0,0,0.169,0.756,0.076,0.3818,positive
7429,2019-05-12 14:10:54+00:00,#Congress #will #win #CwdarCr,0,0,0,0.559,0.441,0.0,0.5859,positive
7430,2019-05-12 14:12:59+00:00,Einstein E mc2Modi ab2 2abModiji is betterSince a and b are on both sides of the equation But where is the E in Einstein formulaNow for t anti tiols w had asd where did the a2 and b2 goGo and ask hru and Rajiv Gandhi#CwdarCr,0,1,0,0.0,0.937,0.063,-0.4497,negative
7431,2019-05-12 14:13:43+00:00,Two sizes reminds of RahulGandhi ssing out #Modi and #Shah and w is the third six #IPL2019Fil,0,0,0,0.0,1.0,0.0,0.0,neutral
7432,2019-05-12 14:15:07+00:00,The fourth #BJP chak out #IPL2019Fil,0,0,0,0.0,1.0,0.0,0.0,neutral
7433,2019-05-12 14:22:21+00:00,The 6th pha in West Bengal has en voting in 8 Lok Sabha constituencies and has once again witsd violence ta centre stage when the other parts of India has voted witut any such noticeable incidence#PhirEkBaarModiSarr,0,0,0,0.0,0.895,0.105,-0.6249,negative
7434,2019-05-12 14:24:55+00:00,Modi Ji in every rallyHe s aSp Wait untill modimodi chantsCrowd ModiModi ModiHe Arey hi Modi hi a h aap vote a Crowd Again modi modi modiRepeats in every rally#LokSabhaElections2019 #DeshDiliModi #Modi,0,2,2,0.0,1.0,0.0,0.0,neutral
7435,2019-05-12 14:25:21+00:00,#IndiaElections2019 I voted for BJP but I am not supporting Manoj Tiwari #PMO #BJP,0,0,0,0.0,0.807,0.193,-0.4782,negative
7436,2019-05-12 14:26:44+00:00,#BengalPollViolence #trimool #BJP #WestBengal #GKSS Political violence in Bengal is v OldSince early 70s it has remain an integral part of Bengali Political CultureMamataOfficial ca 2 power with PROMI OF PORIBARTANBengalis EXPECTED end of violence Didi adds violence,0,2,1,0.0,0.74,0.26,-0.9231,negative
7437,2019-05-12 14:28:28+00:00,#Cloud over Cwdar Modi cleared Confird not an idiot or fool or cr#CloudComputing #CwdarCr,1,3,0,0.228,0.611,0.161,0.0521,positive
7438,2019-05-12 14:28:28+00:00,#Cloud over Cwdar Modi cleared Confird not an idiot or fool or cr#CloudComputing #CwdarCr,1,3,0,0.228,0.611,0.161,0.0521,positive
7439,2019-05-12 14:31:38+00:00,#IAF #BalatAirStri #CwdarCr,0,0,0,0.0,1.0,0.0,0.0,neutral
7440,2019-05-12 14:33:05+00:00,#modi #radarcloud,0,0,0,0.0,1.0,0.0,0.0,neutral
7441,2019-05-12 14:38:37+00:00,#modi ji it high level BC aap i r lete public subh subh gaomutra pite K,0,0,0,0.0,1.0,0.0,0.0,neutral
7442,2019-05-12 14:40:28+00:00,#EntireCloudCover #CloudScience #rendraModi,6,30,2,0.0,1.0,0.0,0.0,neutral
7443,2019-05-12 14:45:26+00:00,#RadarModi #Modi # mindvoice,0,2,0,0.0,1.0,0.0,0.0,neutral
7444,2019-05-12 14:46:24+00:00,Heard that #Modi has advid #ISRO nd #Chandraan on a full moon ght so that the satellite will have enough space land #EntireCloudCover,0,2,1,0.0,1.0,0.0,0.0,neutral
7445,2019-05-12 14:49:20+00:00,w the josh#moagain#bjp#himanshu voting in the 2019 Lok Sabha elections,0,0,0,0.0,1.0,0.0,0.0,neutral
7446,2019-05-12 14:56:35+00:00,My prediction for #Indialections2019#AgahModiHi#BJP 300 20#NDA 360 10,1,0,2,0.0,1.0,0.0,0.0,neutral
7447,2019-05-12 14:59:57+00:00,#Abhindan #rendraModi #EntireCloudCover #CloudScience,1,10,0,0.0,1.0,0.0,0.0,neutral
7448,2019-05-12 15:04:04+00:00,Wow arch for #Modi #cloud #radar in Twitter yields no result now Isnt there a limit gagging impod by the Pri Moron NaNaNarendra Modi and his goonsI pe I can find again the video of the pri idiot of India blabbering about radar and clouds,0,0,0,0.071,0.766,0.163,-0.5994,negative
7449,2019-05-12 15:04:10+00:00,Mar 5 NaNaNarendra Modi ok a jibe and made disrespectful comnt against #RajivGandhi Ma 11 Cloud amp Radar damaged #modi than anything el #rma #wahmodijiwah #EntireCloudCover #EntireCloudScience,0,1,0,0.073,0.831,0.096,-0.1779,negative
7450,2019-05-12 15:06:00+00:00,Now ws spreading rumour tht Chcha digvija28 did nt vote as he didnt wnt 2 vote 4 INCIndia #pappu #Modi #phirekbaarmodisarar digvija28 INCIndia BJP4India AmitShah,0,1,0,0.0,1.0,0.0,0.0,neutral
7451,2019-05-12 15:08:24+00:00,So where do you think #BJP stands now,0,0,0,0.0,1.0,0.0,0.0,neutral
7452,2019-05-12 15:11:01+00:00,Just li #arbgoswami made career of that bad interview by #RahulGandhi #kulmra amp #dhruvrathe made careers out of #modi #LokSabhaElections2019#JagaModiHi #AagaModiHi#HuahEmploynt,0,0,0,0.0,0.851,0.149,-0.5423,negative
7453,2019-05-12 15:14:31+00:00,A w for is i achuly avoud reading tweets of people with a prefix cwdaar they r la nd r ott w many of ul do d sa #LokSabhaElections2019 #CwdarCr hi #cwdaarbewakuf,1,1,0,0.0,1.0,0.0,0.0,neutral
7454,2019-05-12 15:15:00+00:00,Modi has now propod ISRO a w project Mission Sun that will ta off during ght when it will be cooler #ScientistModi #Modi #ISRO #IAF #ModiMadeDisaster,0,5,0,0.0,1.0,0.0,0.0,neutral
7455,2019-05-12 15:17:28+00:00,Answer #Modi a val officer is asng you an important question #CloudCover,0,0,0,0.141,0.859,0.0,0.2023,positive
7456,2019-05-12 15:19:16+00:00,That uncouth from #BJP is wling ndtv #Biduri,0,0,0,0.0,1.0,0.0,0.0,neutral
7457,2019-05-12 15:21:38+00:00,The #BJP spos are traid warriors l walah,0,0,0,0.3,0.7,0.0,0.4588,positive
7458,2019-05-12 15:22:13+00:00,I love it when bhakts and non bhakts do cat fights on Twitter and ep saying 23 dekhte 23 baad han mile ga aysa entertainnt #Elections2019#CwdarCr #Bhakts #jagahmodihi #AgaModiHi,0,2,0,0.124,0.796,0.08,0.3612,positive
7459,2019-05-12 15:23:09+00:00,Did you read the TI magazi article on #ModiBhakts NO ButDoYouKnowWwWroteIt sBhakts A paratists wrote it A PARATIST#DividerInChief,0,0,0,0.0,0.853,0.147,-0.4466,negative
7460,2019-05-12 15:25:37+00:00,Whats wrong with #Congressin Hindi language such peoples are called #FreeUnbriddledBulls #ChutteySaand Its their o ti #Ancr #PrnChaturvedi charging the prent #GangOfCongress shaful soped down such levels #ModiHiAaga #ModijinMumn #Modi #Modi,0,0,0,0.0,0.906,0.094,-0.4767,negative
7461,2019-05-12 15:26:32+00:00,O of my friend asd Why does #Modi and his party have an alliance with the Badals escape Radar #ParshSinghBadal #SukhbirSinghBadal #HarsimraturBadal,5,33,3,0.286,0.714,0.0,0.765,positive
7462,2019-05-12 15:27:48+00:00,attack after attack by #KhanMart #awardVapsiGang amp #WeWill leave INDIA GANG #rendraModi has been left with no option but UNMASK the ELITES with plain truth amp he rrated truth witut any ancr for t w sip COFFEE and call s #cwdarcr mock at him,0,0,0,0.11,0.693,0.197,-0.3818,negative
7463,2019-05-12 15:31:34+00:00,Why are #BJP spospersons so disgustingly aggressive confrontatiol n abusive This Mamta whatever on Sarah Jacobs program was inlerable You dont have 2 sut n scream wout letting others speak Awful #NDTV ndtv,0,0,0,0.0,0.625,0.375,-0.9499,negative
7464,2019-05-12 15:33:48+00:00,India eds population control Not a reason for politicians win elections empathizing poors Why poor cant have 2 ds Till when dium class people feed their taxes for developnt of Poors Till when ver ending process #rendraModi #rahulgandhi,0,1,0,0.089,0.839,0.072,0.1779,positive
7465,2019-05-12 15:35:29+00:00,You e #Modi does not lie He is no freang idea of anything He just says whatever cos his mind Till now the #rrative and the #moes were saving him Its thinng now,1,2,0,0.0,0.936,0.064,-0.296,negative
7466,2019-05-12 15:38:27+00:00,Plea buy lemon and chillies tily ver srtage is expected as PM NaNaNarendra Modi is about open a tendor buy mbu Mirchi for all Fighter jets for xt surgical stris #Bjp #BJP #saynobjp,0,0,0,0.048,0.952,0.0,0.1531,positive
7467,2019-05-12 15:40:23+00:00,Modi Modi amp D D#AllAroundWorld #DeshDiliModi #IPL2019 #IPL2019Fil #CSKvsMI #MIvCSK #Modi #D #DeshShaanModi #JitegaModiJitegaBharat,0,0,0,0.0,1.0,0.0,0.0,neutral
7468,2019-05-12 15:44:07+00:00,Mil Ga jawab #Rajdeep #Punjab de munde #Modi gayo,0,0,0,0.0,1.0,0.0,0.0,neutral
7469,2019-05-12 15:45:03+00:00,Modi and Clouds hahaha #WhatAdiot #India has stupid idiotic leaders and HE IS LEADING BY EXAMPLE#StupidPMModi #BJPsuck #India #Politicians #BJP #Clouds #Radar #LOL #raBharatMahaan #Sarcasm,0,0,0,0.198,0.555,0.247,-0.1943,negative
7470,2019-05-12 15:46:41+00:00,#BJP is going out,0,0,0,0.0,1.0,0.0,0.0,neutral
7471,2019-05-12 15:48:34+00:00,Indian umpires always under pressure of #d just li dia under #modi#CSKvsDC #IPL2019Fil,0,1,0,0.0,0.845,0.155,-0.296,negative
7472,2019-05-12 15:49:38+00:00,#BJP will struggle reach the three figure mark #LokSabhaElections2019,0,0,0,0.106,0.673,0.221,-0.296,negative
7473,2019-05-12 16:00:19+00:00,I Prai#MODI for #LBomBlast For 5 ars Everage 2Per month2x12x5 120 Blast IF 10 Fetal 1200 Deaths1200 Thanks Thanks Modi This is Acid Test,0,0,0,0.209,0.791,0.0,0.7003,positive
7474,2019-05-12 16:02:23+00:00,#cloudcoverradar the fact that nobody from the strategy team of the ard or air forces oppod or advid or pointed his folly of the cloud vs radar strategy speaks very poorly of our defence and curity either #mo is lying or we have an iffective defence curity,0,1,0,0.056,0.876,0.068,-0.3818,negative
7475,2019-05-12 16:10:18+00:00,BJP will get more ats than it did in 2014 and provide a stronger more stable governnt with the support of the NDA allies party geral cretary rammadhavbjp #DeshDiliModi #JitegaModiJitegaBharat #Modi,0,0,0,0.28,0.72,0.0,0.8588,positive
7476,2019-05-12 16:10:28+00:00,I am traveling from hwh puri PNR no6127551165 drmwrah #Railways at wrah consum rail er sale at RS 20 instead of 15 NaNaNarendra Modi #rendraModi,0,0,0,0.0,1.0,0.0,0.0,neutral
7477,2019-05-12 16:10:36+00:00,Jai #modi politics i i haraa sakta vai hi #D crict mai i i haraa saktaRT if you agree#CSK#MI#IPL2019Fil#MIvCSK,0,0,0,0.0,1.0,0.0,0.0,neutral
7478,2019-05-12 16:15:43+00:00,#modi e absolute codian,0,0,0,0.0,1.0,0.0,0.0,neutral
7479,2019-05-12 16:16:11+00:00,Batao Aap s Vote Di#bjp vs #congress PMOIndia NaNaNarendra Modi vs RahulGandhi#2019Elections #AbgaNY #AAP #AbBaarsSarr#AagaModiHi,0,0,0,0.0,1.0,0.0,0.0,neutral
7480,2019-05-12 16:25:39+00:00,pe #modi doesnt get so other #CloudCover idea,0,0,0,0.0,1.0,0.0,0.0,neutral
7481,2019-05-12 16:29:10+00:00,w many slogans for PM#CwdarCr #rchanfller Now #DividerInChief,0,0,0,0.0,1.0,0.0,0.0,neutral
7482,2019-05-12 16:30:57+00:00,#rendraModi I Dysty can ma you party chief but it doesnt bring vision wisdom Modis dig at Rahul I was a ABVP activist long ago 25p jansangi but still Sorry Mr Modi vision and dysty do match at tis,0,0,0,0.095,0.746,0.159,-0.4356,negative
7483,2019-05-12 16:33:20+00:00,This election was o of the most interesting with 4 ex CM in the fray INCIndia RahulGandhi pringandhi davakhilesh Mawati amp other opposition did their bestif #modi still wins then they have accept the defeat gracefully and riously change their politics,0,0,0,0.246,0.696,0.058,0.8655,positive
7484,2019-05-12 16:40:27+00:00,Being INDIAN this is my right and no has the right restrict for the sa#2019Elections#rendraModi #BJP4India #BJPMission2019,0,0,0,0.0,0.758,0.242,-0.5859,negative
7485,2019-05-12 16:43:06+00:00,#Modi,0,1,0,0.0,1.0,0.0,0.0,neutral
7486,2019-05-12 16:45:54+00:00,After escaping Pasta radars due clouds Endian pri minster Modi orders his scientists land a spacecraft on the sun at ght escape its lting temperature #EntireCloudCover #Modi #Scientist,0,2,0,0.1,0.9,0.0,0.2263,positive
7487,2019-05-12 16:49:08+00:00,With there goofups Modi amp his teamve turd #BJP in #BhartiJoParty No body tas them riously,0,0,0,0.0,0.872,0.128,-0.296,negative
7488,2019-05-12 16:49:32+00:00,An interesting triviaThe facist zi governnt ca an end on 23rd May 1945#Justsaying #Modi #Election2019Results,0,0,0,0.162,0.838,0.0,0.4019,positive
7489,2019-05-12 16:54:04+00:00,PM #Modi disclod that he gave a crucial go ahead when experts were in dilemma about launching the #BalatAirStris operation in the bad weather#AagahModiHi #AagaModiHi #DeshDiliModi #ModiHiAaga #MoAgain,0,0,0,0.0,0.833,0.167,-0.6369,negative
7490,2019-05-12 16:54:57+00:00,I wish respected #Modi ji could speak about his achievents and future projects rather than attacng #Gandhi family all the ti,0,1,0,0.234,0.766,0.0,0.7003,positive
7491,2019-05-12 16:55:30+00:00,#DalitLivesMatter #congress #bjp #rss,6,8,0,0.0,1.0,0.0,0.0,neutral
7492,2019-05-12 16:58:49+00:00,jo ha chal rhi sun in u majaak lgta len politicians jis taraf iss election le g gle 20 saal takk is effect dikhega1947 in #Congress commul thi #MuslimLeague cular Aaj #Congress cular #BJP commul #Elections2019,0,2,0,0.064,0.936,0.0,0.34,positive
7493,2019-05-12 17:01:35+00:00,Thank God no absurd comnt from #BJPTracr #LokSabhaElections2019 so called #Hindu on this #MothersDay2019 For your nd information its origited from #Greeks and officially celebrated by #UtedStates its not a Hindu fest on May 12th Now get up #BJP #RSS and boycott,0,0,1,0.167,0.743,0.09,0.5859,positive
